Shipping_Days,Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,Manufacturer,Returned,Return Reason,Notes
2,1.3919999999999999,2,-3.7584,0.8,Central,Texas,6990,CA-2018-165099,12/11/2018,12/13/2018,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,79605,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,,No,,
2,13.84,4,-22.144,0.8,Central,Illinois,6997,CA-2018-117443,12/23/2018,12/25/2018,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,61107,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,,No,,
2,175.87200000000001,4,63.7536,0.2,Central,Illinois,6998,CA-2018-117443,12/23/2018,12/25/2018,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,61107,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,,No,,
4,366.74400000000003,4,-110.0232,0.3,Central,Illinois,7002,CA-2016-104871,3/30/2016,4/3/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,61761,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",,No,,
5,5.1840000000000002,1,1.8144,0.2,Central,Texas,7005,CA-2015-126333,12/23/2015,12/28/2015,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,77642,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,,No,,
6,8.5440000000000005,2,-7.476,0.6,Central,Illinois,7007,CA-2015-119466,12/15/2015,12/21/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,60623,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,,No,,
3,33.899999999999999,5,15.594,,Central,Nebraska,7029,US-2017-157840,12/20/2017,12/23/2017,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,68025,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,,No,,
6,9.2479999999999993,2,3.3524,0.2,Central,Texas,7046,CA-2017-160136,11/3/2017,11/9/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,75217,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,,No,,
5,1.964,2,-3.2406,0.8,Central,Texas,7068,CA-2017-114209,5/21/2017,5/26/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,75081,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",,No,,
5,82.656000000000006,9,30.996,0.2,Central,Texas,7069,CA-2017-114209,5/21/2017,5/26/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,75081,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,,No,,
5,9.2479999999999993,2,3.3524,0.2,Central,Illinois,7071,CA-2017-164490,9/5/2017,9/10/2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,60653,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,,No,,
5,4.4480000000000004,2,0.3336,0.2,Central,Texas,7072,CA-2017-112256,7/23/2017,7/28/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,78501,OFF-AR-10001216,Office Supplies,Art,Newell 339,,No,,
5,5.1840000000000002,1,1.8144,0.2,Central,Texas,7073,CA-2017-112256,7/23/2017,7/28/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,78501,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,,No,,
5,175.91999999999999,5,15.393,0.2,Central,Texas,7074,CA-2017-112256,7/23/2017,7/28/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,78501,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,,No,,
5,4.7519999999999998,4,-8.316,0.8,Central,Texas,7075,CA-2017-112256,7/23/2017,7/28/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,78501,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,,No,,
5,13.343999999999999,2,1.0008,0.2,Central,Texas,7076,CA-2017-112256,7/23/2017,7/28/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,78501,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,,No,,
4,479.952,6,89.991,0.2,Central,Illinois,7095,US-2016-153374,2/9/2016,2/13/2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Decatur,62521,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,,No,,
4,19.648,2,6.6312,0.2,Central,Texas,7102,CA-2017-144337,8/1/2017,8/5/2017,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,79109,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,,No,,
5,257.94,3,67.0644,,Central,Indiana,7132,CA-2018-141439,11/26/2018,12/1/2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,47374,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,,No,,
5,1879.96,4,545.1884,,Central,Indiana,7133,CA-2018-141439,11/26/2018,12/1/2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,47374,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,,No,,
5,27.460000000000001,2,9.8856,,Central,Indiana,7134,CA-2018-141439,11/26/2018,12/1/2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,47374,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,,No,,
5,89.980000000000004,2,43.1904,,Central,Indiana,7135,CA-2018-141439,11/26/2018,12/1/2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,47374,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,,No,,
5,828.60000000000002,3,240.294,,Central,Indiana,7136,CA-2018-141439,11/26/2018,12/1/2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,47374,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,,No,,
0,113.52,4,46.5432,,Central,Missouri,7141,CA-2018-128783,9/7/2018,9/7/2018,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,63301,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,,No,,
0,135.30000000000001,5,37.884,,Central,Missouri,7142,CA-2018-128783,9/7/2018,9/7/2018,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,63301,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",,No,,
4,971.88,3,109.3365,0.2,Central,Texas,7150,CA-2016-166583,6/26/2016,6/30/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Houston,77070,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,,No,,
5,53.088000000000001,7,-108.8304,0.8,Central,Illinois,7154,CA-2016-106208,12/10/2016,12/15/2016,Standard Class,JW-16075,Julia West,Consumer,United States,Chicago,60610,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,,No,,
5,222.38399999999999,2,16.6788,0.2,Central,Illinois,7160,CA-2016-145835,5/13/2016,5/18/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,60623,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,,No,,
5,16,4,5.6,0.2,Central,Illinois,7161,CA-2016-145835,5/13/2016,5/18/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,60623,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,,No,,
4,143.96000000000001,5,1.7995,0.2,Central,Texas,7173,US-2018-141677,3/26/2018,3/30/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,77070,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,No,,
4,2399.96,5,569.9905,0.2,Central,Texas,7174,US-2018-141677,3/26/2018,3/30/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,77070,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,,No,,
4,74.352000000000004,3,23.235,0.2,Central,Texas,7175,US-2018-141677,3/26/2018,3/30/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,77070,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,,No,,
4,87.168000000000006,8,-226.6368,0.8,Central,Texas,7176,US-2018-141677,3/26/2018,3/30/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,77070,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,,No,,
4,32.231999999999999,3,2.4174,0.2,Central,Texas,7177,US-2018-141677,3/26/2018,3/30/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,77070,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",,No,,
7,5.5519999999999996,2,-1.041,0.2,Central,Texas,7185,CA-2018-133102,8/17/2018,8/24/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,77095,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,,No,,
7,8.016,3,1.002,0.2,Central,Texas,7186,CA-2018-133102,8/17/2018,8/24/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,77095,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,,No,,
7,74.591999999999999,4,-2.1312,0.3,Central,Texas,7187,CA-2018-133102,8/17/2018,8/24/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,77095,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,,No,,
7,16.783999999999999,2,-22.2388,0.6,Central,Texas,7188,CA-2018-133102,8/17/2018,8/24/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,77095,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,,No,,
7,38.863999999999997,4,-99.1032,0.8,Central,Texas,7189,CA-2018-133102,8/17/2018,8/24/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,77095,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,,No,,
4,8.7360000000000007,3,-4.8048,0.6,Central,Illinois,7204,CA-2015-118276,12/29/2015,1/2/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,60174,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",,No,,
3,16.399999999999999,5,4.756,,Central,Michigan,7215,CA-2016-103072,9/27/2016,9/30/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,48205,OFF-AR-10000127,Office Supplies,Art,Newell 321,,No,,
3,25.920000000000002,4,12.4416,,Central,Michigan,7216,CA-2016-103072,9/27/2016,9/30/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,48205,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,,No,,
4,40.68,3,-7.119,0.2,Central,Illinois,7223,CA-2018-113075,9/2/2018,9/6/2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Chicago,60623,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,,No,,
6,68.519999999999996,3,31.5192,,Central,Michigan,7253,CA-2017-152457,9/12/2017,9/18/2017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,48066,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,,No,,
5,364.74000000000001,3,109.422,,Central,Wisconsin,7254,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,54880,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",,No,,
5,47.399999999999999,5,21.33,,Central,Wisconsin,7255,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,54880,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",,No,,
5,49.759999999999998,4,13.9328,,Central,Wisconsin,7256,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,54880,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,,No,,
5,5.5600000000000005,2,1.4456,,Central,Wisconsin,7257,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,54880,OFF-AR-10003732,Office Supplies,Art,Newell 333,,No,,
5,629.10000000000002,6,301.968,,Central,Wisconsin,7258,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,54880,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,,No,,
5,14.699999999999999,5,3.969,,Central,Wisconsin,7259,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,54880,OFF-AR-10000940,Office Supplies,Art,Newell 343,,No,,
5,45.359999999999999,7,21.7728,,Central,Wisconsin,7260,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,54880,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,,No,,
5,125.98999999999999,1,35.2772,,Central,Wisconsin,7261,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,54880,TEC-PH-10000441,Technology,Phones,VTech DS6151,,No,,
3,155.37200000000001,2,-35.5136,0.3,Central,Texas,7266,US-2015-143721,11/23/2015,11/26/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Houston,77095,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,,No,,
7,3.036,3,-5.0094,0.8,Central,Illinois,7283,CA-2018-155936,6/22/2018,6/29/2018,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,60653,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,,No,,
5,6.9000000000000004,1,0.552,,Central,Oklahoma,7287,CA-2017-149965,6/20/2017,6/25/2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,73120,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,,No,,
5,57.689999999999998,3,23.6529,,Central,Oklahoma,7288,CA-2017-149965,6/20/2017,6/25/2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,73120,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",,No,,
5,559.71000000000004,3,-121.2705,0.4,Central,Texas,7289,CA-2015-158281,9/2/2015,9/7/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,77095,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,,No,,
1,37.840000000000003,2,2.838,0.2,Central,Texas,7296,CA-2015-111899,5/4/2015,5/5/2015,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,77036,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,,No,,
1,5.4719999999999995,6,1.8468,0.2,Central,Texas,7297,CA-2015-111899,5/4/2015,5/5/2015,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,77036,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,,No,,
3,292.10000000000002,4,-175.26,0.5,Central,Illinois,7299,CA-2015-163468,11/18/2015,11/21/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,60016,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,,No,,
3,8.5440000000000005,2,-7.476,0.6,Central,Illinois,7300,CA-2015-163468,11/18/2015,11/21/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,60016,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,,No,,
3,424.11599999999999,6,-30.294,0.3,Central,Illinois,7301,CA-2015-163468,11/18/2015,11/21/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,60016,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,,No,,
3,2.8919999999999999,3,-4.9164,0.8,Central,Illinois,7302,CA-2015-163468,11/18/2015,11/21/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,60016,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,,No,,
3,381.72000000000003,5,-66.801,0.2,Central,Illinois,7303,CA-2015-163468,11/18/2015,11/21/2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,60016,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,,No,,
4,890.84100000000001,3,-152.7156,0.3,Central,Texas,7306,CA-2015-137274,3/29/2015,4/2/2015,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Plano,75023,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,,No,,
4,64.75,5,29.1375,,Central,Michigan,7311,CA-2016-121699,8/10/2016,8/14/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Detroit,48227,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,,No,,
5,286.39999999999998,1,25.06,0.2,Central,Illinois,7315,CA-2017-121377,5/28/2017,6/2/2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,60068,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,,No,,
4,8.9039999999999999,3,3.339,0.2,Central,Illinois,7322,CA-2018-167626,9/3/2018,9/7/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,60623,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",,No,,
4,100.8,2,21.42,0.2,Central,Illinois,7323,CA-2018-167626,9/3/2018,9/7/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,60623,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,,No,,
1,22.751999999999999,6,-8.532,0.6,Central,Illinois,7331,CA-2017-149349,11/12/2017,11/13/2017,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Chicago,60623,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",,No,,
4,176.77199999999999,3,-459.6072,0.8,Central,Texas,7349,CA-2015-130421,3/3/2015,3/7/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,77095,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,,No,,
6,38.82,6,19.41,,Central,Wisconsin,7350,CA-2018-142125,10/21/2018,10/27/2018,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,53209,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,,No,,
6,21.899999999999999,5,10.512,,Central,Wisconsin,7351,CA-2018-142125,10/21/2018,10/27/2018,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,53209,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,,No,,
2,116.40000000000001,8,52.38,,Central,Michigan,7356,CA-2016-139780,12/31/2016,1/2/2017,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Detroit,48205,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,,No,,
4,257.98000000000002,2,74.8142,,Central,Kansas,7371,CA-2015-107769,10/28/2015,11/1/2015,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,67846,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,,No,,
3,54.335999999999999,4,5.4336,0.2,Central,Illinois,7377,US-2018-145597,11/2/2018,11/5/2018,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,61701,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,,No,,
5,40.740000000000002,3,0.4074,,Central,Nebraska,7380,CA-2017-105732,9/13/2017,9/18/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,68104,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",,No,,
5,14.4,5,7.056,,Central,Nebraska,7381,CA-2017-105732,9/13/2017,9/18/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,68104,OFF-LA-10004559,Office Supplies,Labels,Avery 49,,No,,
5,149.94999999999999,5,41.986,,Central,Nebraska,7382,CA-2017-105732,9/13/2017,9/18/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,68104,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",,No,,
5,16.899999999999999,2,5.07,,Central,Nebraska,7383,CA-2017-105732,9/13/2017,9/18/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,68104,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",,No,,
5,17.609999999999999,3,8.4528,,Central,Nebraska,7384,CA-2017-105732,9/13/2017,9/18/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,68104,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,,No,,
5,378,2,136.08,,Central,Nebraska,7385,CA-2017-105732,9/13/2017,9/18/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,68104,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,,No,,
5,17.640000000000001,3,8.6436,,Central,Nebraska,7386,CA-2017-105732,9/13/2017,9/18/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,68104,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",,No,,
5,373.07999999999998,6,100.7316,,Central,Nebraska,7387,CA-2017-105732,9/13/2017,9/18/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,68104,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",,No,,
